"#","WST_ID","CO2Y","WST_LONG","WID","WST_ELEV","WST_LAT","WNDHT","WST_NOTES","CLIM_ID","REFHT"
"","KEMB","380","37.460","d98571a0d06c2e75fe446645cb52928351ee2cefc33c0ac05d79beb9b519af51","-3709","-0.550","2.0","Embu Met, Kenya","KAXA","2.0"
"%","W_DATE","TMAX","SRAD","TMIN","RAIN"
"","20840427","28.9","18.8","18.9","45.5"
"","20840428","28.5","15.6","18.6","0.0"
"","20840429","29.2","23.1","19.0","13.8"
"","20840430","26.5","17.0","19.2","0.0"
"","20840501","25.3","13.1","19.6","34.4"
"","20840502","28.4","16.7","19.4","9.2"
"","20840503","30.4","16.5","20.0","8.7"
"","20840504","29.9","24.3","19.4","0.0"
"","20840505","31.2","21.8","20.4","0.0"
"","20840506","31.2","19.3","20.0","0.0"
"","20840507","31.4","17.2","20.1","9.3"
"","20840508","30.2","21.1","19.9","32.0"
"","20840509","30.4","21.6","19.6","15.8"
"","20840510","31.2","21.1","18.8","0.0"
"","20840511","28.7","18.6","19.8","0.0"
"","20840512","30.8","22.8","18.8","11.6"
"","20840513","28.2","18.9","19.6","0.0"
"","20840514","28.5","19.1","19.1","0.0"
"","20840515","29.1","14.9","19.1","8.0"
"","20840516","29.8","16.0","18.6","0.0"
"","20840517","28.5","13.8","19.3","0.0"
"","20840518","28.9","17.4","19.2","0.0"
"","20840519","29.1","21.7","19.2","0.0"
"","20840520","27.9","15.4","18.4","12.4"
"","20840521","27.0","17.6","18.7","21.1"
"","20840522","30.9","18.2","18.4","0.0"
"","20840523","31.6","21.3","18.3","0.0"
"","20840524","31.3","20.9","20.1","0.0"
"","20840525","31.1","19.8","20.1","0.0"
"","20840526","29.2","21.1","20.2","0.0"
"","20840527","30.0","18.7","20.2","0.0"
"","20840528","28.2","18.4","19.6","0.0"
"","20840529","30.0","18.7","19.6","0.0"
"","20840530","29.4","19.8","20.0","0.0"
"","20840531","30.1","22.4","17.2","0.0"
"","20840601","29.2","22.9","16.3","0.0"
"","20840602","29.1","20.2","16.3","0.0"
"","20840603","28.8","24.6","15.4","0.0"
"","20840604","29.8","18.6","18.2","0.0"
"","20840605","30.2","17.7","18.3","0.0"
"","20840606","31.0","19.5","17.5","0.0"
"","20840607","28.5","15.2","18.4","0.0"
"","20840608","30.1","17.3","19.5","0.0"
"","20840609","30.7","17.0","18.4","0.0"
"","20840610","25.8","13.8","18.3","13.0"
"","20840611","29.4","16.4","17.6","0.0"
"","20840612","29.8","16.1","16.9","0.0"
"","20840613","29.6","19.0","15.6","0.0"
"","20840614","29.4","17.7","16.2","0.0"
"","20840615","27.6","14.8","18.4","0.0"
"","20840616","28.1","15.4","18.1","0.0"
"","20840617","29.4","16.3","18.0","0.0"
"","20840618","29.2","16.9","18.0","0.0"
"","20840619","28.6","15.9","18.3","0.0"
"","20840620","28.0","17.4","18.0","0.0"
"","20840621","30.2","18.1","16.8","0.0"
"","20840622","27.9","21.0","17.9","0.0"
"","20840623","27.7","19.3","17.1","0.0"
"","20840624","28.6","21.6","17.2","0.0"
"","20840625","28.3","15.8","17.2","0.0"
"","20840626","29.4","19.6","16.8","0.0"
"","20840627","29.2","19.3","18.5","0.0"
"","20840628","29.9","19.7","17.2","0.0"
"","20840629","32.1","20.1","17.0","0.0"
"","20840630","29.1","14.5","17.9","9.3"
"","20840701","29.3","16.7","17.8","0.0"
"","20840702","26.7","17.3","18.6","0.0"
"","20840703","25.8","13.7","18.3","10.9"
"","20840704","25.4","16.3","17.7","11.1"
"","20840705","27.8","20.2","17.9","0.0"
"","20840706","25.5","17.2","17.9","0.0"
"","20840707","27.8","17.7","17.1","0.0"
"","20840708","28.8","17.3","16.4","0.0"
"","20840709","29.3","21.6","16.1","0.0"
"","20840710","29.8","23.0","17.5","0.0"
"","20840711","30.8","22.0","16.9","0.0"
"","20840712","30.6","19.3","16.9","0.0"
"","20840713","27.4","14.7","18.1","0.0"
"","20840714","27.5","14.5","16.5","0.0"
"","20840715","29.0","15.8","16.3","0.0"
"","20840716","31.5","16.7","16.6","0.0"
"","20840717","30.6","16.1","16.2","0.0"
"","20840718","29.9","16.4","17.3","0.0"
"","20840719","29.8","17.2","17.4","0.0"
"","20840720","28.2","17.6","17.9","0.0"
"","20840721","28.5","16.0","18.1","0.0"
"","20840722","27.6","14.5","17.8","0.0"
"","20840723","29.9","15.3","16.5","0.0"
"","20840724","29.3","19.4","15.5","0.0"
"","20840725","29.0","19.3","18.3","0.0"
"","20840726","30.4","20.7","17.4","0.0"
"","20840727","30.5","18.7","17.3","8.0"
"","20840728","30.2","15.3","16.6","0.0"
"","20840729","28.5","18.6","16.1","0.0"
"","20840730","28.8","17.6","15.5","0.0"
"","20840731","27.3","14.8","16.1","0.0"
"","20840801","26.2","14.7","15.8","0.0"
"","20840802","27.9","11.2","15.9","0.0"
"","20840803","28.9","9.8","15.2","0.0"
"","20840804","28.4","13.8","15.7","2.2"
"","20840805","27.4","14.1","16.5","0.0"
"","20840806","29.0","15.6","16.6","0.0"
"","20840807","30.2","17.3","17.1","0.0"
"","20840808","30.4","19.3","17.5","0.0"
"","20840809","30.0","17.7","17.4","0.0"
"","20840810","31.0","19.0","17.5","0.0"
"","20840811","30.5","14.8","18.2","0.0"
"","20840812","29.0","17.4","17.5","0.0"
"","20840813","30.3","19.2","17.2","0.0"
"","20840814","31.3","14.4","18.1","0.0"
"","20840815","27.2","14.2","18.3","7.0"
"","20840816","28.7","14.5","18.3","4.9"
"","20840817","29.8","16.1","17.7","1.8"
"","20840818","30.6","14.7","17.6","0.0"
"","20840819","31.0","22.8","17.4","0.0"
"","20840820","30.8","19.0","17.8","0.0"
"","20840821","28.8","13.9","17.2","0.0"
"","20840822","29.5","14.9","17.3","0.0"
"","20840823","28.9","18.0","15.7","0.0"
"","20840824","28.9","20.7","14.6","0.0"
"","20840825","28.3","14.9","16.4","0.0"
"","20840826","27.9","13.5","15.8","0.0"
"","20840827","28.2","14.9","15.8","1.7"
"","20840828","29.1","16.7","16.0","0.0"
"","20840829","29.3","22.7","16.5","0.0"
"","20840830","28.5","22.3","16.8","0.0"
"","20840831","30.6","20.9","16.6","0.0"
"","20840901","31.9","21.1","17.2","0.0"
"","20840902","31.3","19.3","16.5","0.0"
"","20840903","30.7","19.8","15.9","0.0"
"","20840904","31.1","15.4","16.9","0.0"
"","20840905","29.9","17.7","16.2","0.0"
"","20840906","29.6","17.2","16.8","5.2"
"","20840907","29.8","17.6","16.5","0.0"
"","20840908","30.6","19.8","16.5","0.0"
"","20840909","28.2","15.6","16.9","0.0"
"","20840910","30.4","23.0","15.5","0.0"
"","20840911","31.2","25.0","14.9","0.0"
"","20840912","30.1","22.2","17.2","0.0"
"","20840913","31.2","17.6","16.7","0.0"
"","20840914","33.4","25.6","15.9","0.0"
"","20840915","34.1","26.8","15.9","0.0"
"","20840916","33.1","27.7","16.9","0.0"
"","20840917","32.8","25.9","16.8","0.0"
"","20840918","32.2","24.4","17.2","0.0"
"","20840919","32.4","23.4","16.6","0.0"
"","20840920","31.7","23.3","17.3","0.0"
"","20840921","32.1","25.9","16.8","0.0"
"","20840922","29.7","19.2","17.9","5.4"
"","20840923","31.7","26.5","16.7","0.0"
"","20840924","30.6","24.7","17.6","0.0"
"","20840925","31.8","25.7","17.8","0.0"
"","20840926","31.9","25.3","17.6","0.0"
"","20840927","30.5","21.5","18.5","0.0"
"","20840928","31.6","22.4","18.0","0.0"
"","20840929","31.0","20.4","19.2","0.0"
"","20840930","28.4","22.4","19.7","0.0"
"","20841001","32.4","22.1","20.8","0.0"
"","20841002","33.3","24.9","20.3","0.0"
"","20841003","33.0","21.5","20.0","0.0"
"","20841004","32.8","24.4","19.3","0.0"
"","20841005","33.8","25.0","18.6","0.0"
"","20841006","33.4","21.5","19.1","0.0"
"","20841007","34.4","19.2","18.9","0.0"
"","20841008","33.9","22.3","19.9","0.0"
"","20841009","32.7","22.0","19.9","0.0"
"","20841010","34.4","24.0","19.8","0.0"
"","20841011","33.7","21.1","20.2","0.0"
"","20841012","32.0","20.6","20.1","0.0"
"","20841013","29.8","16.3","19.5","0.0"
"","20841014","31.9","17.6","18.6","36.1"
"","20841015","30.9","23.1","18.6","23.9"
"","20841016","32.2","25.3","18.4","0.0"
"","20841017","33.3","21.8","19.5","0.0"
"","20841018","33.2","18.1","19.4","0.0"
"","20841019","29.6","19.4","20.2","16.8"
"","20841020","31.8","19.5","19.7","20.3"
"","20841021","31.7","18.4","19.8","0.0"
"","20841022","30.4","15.6","19.5","25.5"
"","20841023","29.4","14.2","19.3","20.6"
"","20841024","29.2","15.0","19.2","36.2"
"","20841025","31.7","23.3","19.5","0.0"
"","20841026","32.0","20.0","19.7","0.0"
"","20841027","31.5","20.2","19.2","0.0"
"","20841028","30.9","19.0","19.5","0.0"
"","20841029","32.5","20.9","20.1","0.0"
"","20841030","32.8","19.7","19.7","0.0"
"","20841031","30.5","19.1","20.0","0.0"
"","20841101","31.0","17.7","19.8","16.1"
"","20841102","29.6","13.7","19.3","60.6"
"","20841103","30.4","16.7","19.3","6.0"
"","20841104","29.4","16.0","20.3","3.4"
"","20841105","28.8","15.8","19.7","44.6"
"","20841106","29.6","14.8","19.0","63.5"
"","20841107","28.6","14.7","20.3","22.0"
"","20841108","29.0","17.7","20.2","11.4"
"","20841109","31.2","18.9","19.9","29.7"
"","20841110","30.8","17.9","20.4","26.9"
"","20841111","31.7","16.6","20.7","35.1"
"","20841112","29.7","14.8","20.2","19.3"
"","20841113","29.3","19.3","20.5","19.3"
"","20841114","26.9","17.6","21.3","51.0"
"","20841115","27.8","17.5","20.3","37.7"
"","20841116","26.8","19.2","20.1","17.3"
"","20841117","27.1","18.9","20.3","14.7"
"","20841118","27.0","19.8","20.2","3.4"
"","20841119","28.7","21.9","20.0","0.3"
"","20841120","27.8","19.3","20.6","2.3"
"","20841121","28.0","14.7","20.0","10.9"
"","20841122","28.4","16.6","20.2","12.3"
"","20841123","28.9","21.1","20.3","4.1"
"","20841124","28.8","18.2","21.0","0.8"
"","20841125","26.8","20.5","20.8","0.9"
"","20841126","27.6","18.7","20.1","0.3"
"","20841127","27.2","16.1","20.3","1.1"
"","20841128","27.8","16.2","20.0","2.4"
"","20841129","27.5","15.3","20.3","7.8"
"","20841130","26.2","13.0","21.0","9.0"
"","20841201","27.4","17.9","20.8","11.0"
"","20841202","26.6","17.9","20.8","10.1"
"","20841203","27.2","19.4","20.7","4.3"
"","20841204","28.2","21.9","20.5","0.0"
"","20841205","26.8","16.9","20.2","9.9"
"","20841206","26.8","16.9","19.7","32.0"
"","20841207","27.4","19.6","19.8","20.0"
"","20841208","25.9","14.1","20.0","10.1"
"","20841209","25.7","17.3","20.0","12.9"
"","20841210","26.0","15.0","19.7","0.0"
"","20841211","27.4","17.8","19.6","5.3"
"","20841212","26.7","19.9","19.3","0.0"
"","20841213","27.1","17.1","19.1","0.0"
"","20841214","26.6","19.2","19.6","3.7"
"","20841215","27.2","19.4","19.8","0.0"
"","20841216","25.1","18.1","20.0","0.0"
"","20841217","27.7","23.8","19.2","0.0"
"","20841218","27.7","25.5","19.2","0.0"
"","20841219","28.7","26.8","18.1","0.0"
"","20841220","29.0","27.5","17.3","0.0"
"","20841221","28.8","24.0","19.7","0.0"
"","20841222","26.2","20.6","19.7","0.0"
"","20841223","26.1","12.4","19.7","0.0"
"","20841224","26.9","16.7","19.6","9.9"
"","20841225","26.8","14.9","19.4","0.0"
"","20841226","26.4","20.0","20.3","0.0"
"","20841227","27.5","18.4","19.2","0.0"
"","20841228","28.2","26.4","18.0","0.0"
"","20841229","28.1","26.5","17.3","0.0"
"","20841230","28.7","26.4","17.8","0.0"
"","20841231","29.2","23.6","17.5","0.0"
"","20850101","30.0","21.5","17.6","0.0"
"","20850102","29.9","20.1","18.1","0.0"
"","20850103","29.0","18.2","18.7","21.8"
"","20850104","30.0","25.4","18.2","0.0"
"","20850105","29.7","22.9","17.3","0.0"
"","20850106","29.6","23.8","17.3","0.0"
"","20850107","29.0","25.4","17.3","0.0"
"","20850108","29.8","23.8","17.5","0.0"
"","20850109","30.7","22.3","17.4","0.0"
"","20850110","30.4","25.5","17.5","0.0"
"","20850111","27.9","19.4","18.2","0.0"
"","20850112","27.7","20.4","18.8","4.7"
"","20850113","28.4","22.2","18.6","1.7"
"","20850114","29.4","21.9","18.2","0.0"
"","20850115","29.3","26.4","17.7","0.0"
"","20850116","29.1","26.2","17.3","0.0"
"","20850117","30.2","28.2","16.7","0.0"
"","20850118","30.5","27.7","16.7","0.0"
"","20850119","30.8","28.7","16.8","0.0"
"","20850120","31.0","28.0","16.5","0.0"
"","20850121","30.7","28.0","17.1","0.0"
"","20850122","30.4","27.9","16.3","0.0"
"","20850123","29.8","27.6","15.8","0.0"
"","20850124","30.8","25.4","16.4","0.0"
"","20850125","30.9","20.0","17.5","0.0"
"","20850126","30.9","21.2","18.0","0.0"
"","20850127","28.5","19.3","18.4","0.0"
"","20850128","31.3","22.0","17.5","0.0"
"","20850129","30.7","25.3","17.5","0.0"
"","20850130","30.7","27.4","17.2","0.0"
"","20850131","31.0","26.7","16.7","0.0"
"","20850201","30.5","25.2","16.4","0.0"
"","20850202","31.2","24.1","16.7","0.0"
"","20850203","31.0","24.7","19.1","0.0"
"","20850204","31.7","26.1","17.4","0.0"
"","20850205","32.7","27.7","16.7","0.0"
"","20850206","33.6","28.1","16.8","0.0"
"","20850207","32.2","25.6","17.9","0.0"
"","20850208","32.2","21.2","18.4","0.0"
"","20850209","34.8","18.4","18.7","13.0"
"","20850210","32.0","19.2","19.7","17.7"
"","20850211","29.6","17.4","17.8","0.0"
"","20850212","29.4","17.8","18.7","21.9"
"","20850213","31.6","17.8","18.9","0.0"
"","20850214","32.2","22.5","18.0","22.7"
"","20850215","31.6","18.6","20.0","0.0"
"","20850216","32.2","22.6","19.8","27.0"
"","20850217","30.9","21.8","18.3","0.0"
"","20850218","30.0","23.7","17.8","0.0"
"","20850219","32.1","26.6","17.4","0.0"
"","20850220","32.5","29.3","16.8","0.0"
"","20850221","33.2","24.4","16.9","0.0"
"","20850222","32.0","26.4","17.9","0.0"
"","20850223","29.7","25.0","19.7","0.0"
"","20850224","31.5","23.2","18.4","0.0"
"","20850225","32.8","27.7","17.9","0.0"
"","20850226","30.2","27.9","18.3","0.0"
"","20850227","31.1","28.9","17.4","0.0"
"","20850228","33.8","24.0","17.5","0.0"
"","20850301","31.7","24.6","18.6","0.0"
"","20850302","31.3","16.2","19.7","0.0"
"","20850303","31.4","14.2","19.7","178.2"
"","20850304","31.7","16.8","19.2","99.9"
"","20850305","28.2","22.2","20.1","41.7"
"","20850306","27.7","23.1","20.4","0.0"
"","20850307","31.5","20.1","18.8","0.0"
"","20850308","30.2","19.9","18.1","30.0"
"","20850309","26.9","19.5","20.0","29.4"
"","20850310","29.0","22.4","20.1","0.0"
"","20850311","30.8","22.1","20.2","0.0"
"","20850312","30.8","23.4","18.7","0.0"
"","20850313","31.2","25.7","17.7","0.0"
"","20850314","31.5","21.0","19.2","0.0"
"","20850315","31.5","23.0","19.7","0.0"
"","20850316","30.5","23.7","19.4","0.0"
"","20850317","30.3","25.4","18.5","0.0"
"","20850318","30.8","24.1","17.8","0.0"
"","20850319","31.7","25.6","17.5","0.0"
"","20850320","32.2","25.2","18.0","0.0"
"","20850321","31.7","20.7","18.8","0.0"
"","20850322","28.2","21.7","20.2","0.0"
"","20850323","28.6","13.7","19.8","0.0"
"","20850324","30.3","17.7","19.4","22.8"
"","20850325","28.4","20.7","20.1","32.7"
"","20850326","32.3","21.5","19.8","0.0"
"","20850327","32.6","25.7","19.8","0.0"
"","20850328","32.3","17.5","20.5","0.0"
"","20850329","31.8","21.0","20.2","0.0"
"","20850330","32.3","21.9","20.1","0.0"
"","20850331","31.2","21.8","20.3","0.0"
"","20850401","31.3","22.9","18.9","0.0"
"","20850402","31.6","23.8","18.8","0.0"
"","20850403","32.2","21.9","18.7","0.0"
"","20850404","32.6","20.6","20.0","0.0"
"","20850405","32.2","16.9","20.3","0.0"
"","20850406","32.4","15.9","20.1","17.0"
"","20850407","31.7","20.6","19.7","13.7"
"","20850408","32.4","21.9","19.5","0.0"
"","20850409","32.4","20.2","20.3","0.0"
"","20850410","31.3","19.8","20.4","6.4"
"","20850411","29.8","14.3","20.0","0.0"
"","20850412","29.4","18.7","20.2","8.2"
"","20850413","31.0","16.8","19.8","22.2"
"","20850414","30.2","20.9","20.3","15.6"
"","20850415","29.6","22.3","19.8","0.0"
"","20850416","31.8","21.3","19.9","20.8"
"","20850417","32.0","23.1","19.9","8.1"
"","20850418","32.0","23.0","19.7","0.0"
"","20850419","32.6","18.8","20.5","0.0"
"","20850420","31.8","19.2","20.1","16.8"
"","20850421","31.4","22.1","20.0","14.2"
"","20850422","31.6","20.1","19.8","0.0"
"","20850423","32.3","20.9","19.5","0.0"
"","20850424","32.6","20.7","20.4","4.6"
"","20850425","32.3","20.4","20.7","7.1"
"","20850426","33.5","18.8","21.5","4.5"
"","20850427","30.2","18.6","21.4","0.0"
"","20850428","28.1","14.0","21.0","7.6"
"","20850429","27.0","19.7","20.9","7.7"
"","20850430","24.1","13.7","19.3","87.9"
"","20850501","27.5","12.6","19.4","34.1"
"","20850502","27.5","12.7","19.9","41.7"
"","20850503","29.5","21.3","19.6","0.0"
"","20850504","29.8","21.2","20.2","8.3"
"","20850505","31.0","17.9","20.8","0.0"
"","20850506","31.9","15.8","20.9","0.0"
"","20850507","30.7","19.7","21.3","8.4"
"","20850508","29.5","20.0","21.6","0.0"
"","20850509","30.8","23.7","21.1","0.0"
"","20850510","32.1","20.4","21.5","0.0"
"","20850511","26.7","15.0","21.7","0.0"
"","20850512","30.2","13.8","21.1","19.8"
"","20850513","29.5","18.8","20.5","12.0"
"","20850514","29.8","20.5","20.2","0.0"
"","20850515","28.8","19.0","20.6","0.0"
"","20850516","29.7","16.2","19.8","46.3"
"","20850517","30.3","21.7","18.8","0.0"
"","20850518","29.2","17.8","18.8","0.0"
"","20850519","29.1","17.6","19.0","0.0"
"","20850520","30.0","21.5","19.2","0.0"
"","20850521","29.6","20.4","20.0","0.0"
"","20850522","31.1","21.2","19.4","0.0"
"","20850523","31.4","23.3","19.9","0.0"
"","20850524","31.6","20.6","19.8","0.0"
"","20850525","28.1","15.9","19.8","0.0"
"","20850526","26.4","17.1","19.2","0.0"
"","20850527","25.7","17.9","19.3","0.0"
"","20850528","27.4","17.7","18.9","0.0"
"","20850529","28.1","16.9","18.5","0.0"
"","20850530","28.1","16.4","20.2","9.9"
"","20850531","29.8","16.8","18.8","9.8"
"","20850601","29.6","21.3","19.0","0.0"
"","20850602","29.0","21.1","19.7","0.0"
"","20850603","29.8","18.5","19.3","0.0"
"","20850604","29.4","17.3","17.3","0.0"
"","20850605","30.4","19.8","17.3","6.7"
"","20850606","30.8","19.7","17.1","0.0"
"","20850607","29.6","18.3","17.6","13.7"
"","20850608","28.4","22.9","18.0","0.0"
"","20850609","29.1","23.4","17.2","0.0"
"","20850610","30.7","25.0","17.1","0.0"
"","20850611","31.3","22.5","17.0","0.0"
"","20850612","31.2","23.0","17.4","0.0"
"","20850613","29.8","21.8","17.0","0.0"
"","20850614","31.2","22.3","16.8","0.0"
"","20850615","31.8","20.3","17.3","0.0"
"","20850616","29.0","14.4","19.9","0.0"
"","20850617","25.6","12.6","19.0","0.0"
"","20850618","28.7","15.5","19.1","0.0"
"","20850619","29.0","14.0","19.5","0.0"
"","20850620","29.2","16.3","19.2","0.0"
"","20850621","30.2","21.0","17.9","0.0"
"","20850622","29.5","19.5","17.1","0.0"
"","20850623","30.4","22.8","18.8","0.0"
"","20850624","29.8","17.9","18.0","0.0"
"","20850625","29.5","15.8","18.5","0.0"
"","20850626","29.1","18.3","19.1","0.0"
"","20850627","29.2","15.4","18.5","0.0"
"","20850628","30.9","12.4","17.8","0.0"
"","20850629","29.4","14.5","18.2","0.0"
"","20850630","28.9","18.6","18.9","0.0"
"","20850701","30.5","18.2","17.1","0.0"
"","20850702","26.8","17.8","16.2","9.5"
"","20850703","28.6","17.2","15.1","0.0"
"","20850704","30.0","20.9","16.5","0.0"
"","20850705","29.3","20.2","18.4","0.0"
"","20850706","28.6","13.2","17.4","0.0"
"","20850707","26.6","13.8","18.3","0.0"
"","20850708","28.6","13.8","16.9","0.0"
"","20850709","29.7","16.1","16.9","0.0"
"","20850710","29.6","15.2","18.0","0.0"
"","20850711","27.9","12.8","18.5","2.5"
"","20850712","26.5","11.9","17.6","0.0"
"","20850713","27.6","12.5","18.0","0.0"
"","20850714","28.0","14.0","17.0","0.0"
"","20850715","29.1","13.9","16.5","0.0"
"","20850716","29.7","12.5","16.3","0.0"
"","20850717","28.1","13.6","15.1","0.0"
"","20850718","29.6","20.9","15.7","0.0"
"","20850719","29.1","18.1","17.7","0.0"
"","20850720","29.5","24.6","16.6","0.0"
"","20850721","26.9","15.1","18.2","0.0"
"","20850722","27.6","15.8","18.2","0.0"
"","20850723","29.5","21.3","18.1","0.0"
"","20850724","27.4","10.8","18.2","0.0"
"","20850725","25.9","12.1","17.7","0.0"
"","20850726","26.2","15.0","17.3","0.0"
"","20850727","27.9","16.3","17.4","0.0"
"","20850728","28.4","16.7","17.3","0.0"
"","20850729","28.9","17.8","17.9","3.2"
"","20850730","28.5","17.3","17.3","0.0"
"","20850731","28.3","16.8","17.4","0.0"
"","20850801","28.3","17.0","16.7","0.0"
"","20850802","29.8","18.4","16.5","0.0"
"","20850803","28.9","16.5","17.1","0.0"
"","20850804","27.8","20.6","17.4","0.0"
"","20850805","27.8","15.6","17.7","0.0"
"","20850806","28.5","22.7","17.1","3.6"
"","20850807","29.3","20.6","16.5","0.0"
"","20850808","29.7","16.0","17.2","0.0"
"","20850809","29.0","16.8","16.5","0.0"
"","20850810","25.9","15.4","16.1","0.0"
"","20850811","31.8","19.6","15.9","0.0"
"","20850812","27.3","12.3","17.3","5.7"
"","20850813","27.3","12.9","17.2","0.0"
"","20850814","28.2","14.2","16.9","0.0"
"","20850815","28.7","15.6","15.9","0.0"
"","20850816","28.3","14.3","16.0","0.0"
"","20850817","28.7","13.8","16.4","0.0"
"","20850818","30.3","20.4","16.9","0.0"
"","20850819","28.3","24.1","16.9","0.0"
"","20850820","28.5","16.8","16.8","8.4"
"","20850821","28.9","23.5","15.4","4.9"
"","20850822","29.6","26.0","16.4","8.6"
"","20850823","30.8","27.7","16.5","0.0"
"","20850824","31.3","27.1","16.7","0.0"
"","20850825","31.6","27.5","16.6","0.0"
"","20850826","31.1","22.8","16.7","0.0"
"","20850827","31.0","17.6","17.4","0.0"
"","20850828","31.1","14.6","17.0","0.0"
"","20850829","30.6","18.2","16.1","0.0"
"","20850830","30.5","16.3","17.8","0.0"
"","20850831","29.1","14.0","15.9","0.0"
"","20850901","32.4","15.3","15.0","0.0"
"","20850902","32.3","22.7","15.7","0.0"
